sku,mpn,name,product_websites,attribute_set_code,product_type,storage,condition,categories,price,qty,is_in_stock,description,short_description,weight,visibility,tax_class_name,meta_title,meta_description,meta_keyword,image,small_image,thumbnail,brand,processor_cores,processor_clock_speed,processor_socket,errors
btd-004390,AD3850WNZ43GX,AD3850WNZ43GX AMD A8 X4 3850 A-Series Quad-Core 2.90GHz 4MB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,333.62,1,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> AD3850WNZ43GX</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 4-Core</li> ,,"Catalog, Search",Taxable Goods,AD3850WNZ43GX AMD A8 X4 3850 A-Series Quad-Core 2.90GHz 4MB L2 Cache FM1 Processor,,,btd-004390.jpeg,btd-004390.jpeg,btd-004390.jpeg,AMD,4-Core,,,
btd-004391,AD3820OJZ43GX,AD3820OJZ43GX AMD A8 3820 Quad-Core 2.50GHz 4MB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,175.23,1,1,"Specifications:
 <ul><li><strong>CPU Socket Type :</strong> FM1</li></ul>",<ul> <li><strong>Part No. :</strong> AD3820OJZ43GX</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 4-Core</li> ,,"Catalog, Search",Taxable Goods,AD3820OJZ43GX AMD A8 3820 Quad-Core 2.50GHz 4MB L2 Cache FM1 Processor,,,btd-004391.jpeg,btd-004391.jpeg,btd-004391.jpeg,AMD,4-Core,,FM1,
btd-004392,AD3400OJZ22GX,AD3400OJZ22GX AMD A4-3400 Dual-Core 2.70GHz 2 x 512KB L2 Cache FM1 Desktop Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,190.33,1,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> AD3400OJZ22GX</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,AD3400OJZ22GX AMD A4-3400 Dual-Core 2.70GHz 2 x 512KB L2 Cache FM1 Desktop Processor,,,btd-004392.jpeg,btd-004392.jpeg,btd-004392.jpeg,AMD,2-Core,,,
btd-004393,AD631XWNZ43GX,AD631XWNZ43GX AMD Athlon II X4 631 Quad-Core 2.60GHz 4MB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,97.65,1,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> AD631XWNZ43GX</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 4-Core</li> ,,"Catalog, Search",Taxable Goods,AD631XWNZ43GX AMD Athlon II X4 631 Quad-Core 2.60GHz 4MB L2 Cache FM1 Processor,,,btd-004393.jpeg,btd-004393.jpeg,btd-004393.jpeg,AMD,4-Core,,,
btd-004394,AD3400OJZ22HX,AD3400OJZ22HX AMD A4-3400 Dual-Core 2.70GHz 2 x 512KB L2 Cache FM1 Desktop Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,217.92,1,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> AD3400OJZ22HX</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,AD3400OJZ22HX AMD A4-3400 Dual-Core 2.70GHz 2 x 512KB L2 Cache FM1 Desktop Processor,,,btd-004394.jpeg,btd-004394.jpeg,btd-004394.jpeg,AMD,2-Core,,,
btd-004395,KU9338,KU9338 AMD A6-series Ad3500ojgxbox TrIPle-core A6-3500 Apu 3MB L2 Cache 2.1GHz 2.4GHz Max Turbo Socket Fm1 Radeon HD 6530d 320 Cores Dual Graphics Ready Directx 11 65-Watts Fan,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,135.06,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> AMD</li><li><strong>Manufacturer Part # :</strong> KU9338</li></ul>",<ul> <li><strong>Part No. :</strong> KU9338</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> NA</li> ,,"Catalog, Search",Taxable Goods,KU9338 AMD A6-series Ad3500ojgxbox TrIPle-core A6-3500 Apu 3MB L2 Cache 2.1GHz 2.4GHz Max Turbo Socket Fm1 Radeon HD 6530d 320 Cores Dual Graphics Ready Directx 11 65-Watts Fan,,,btd-004395.jpeg,btd-004395.jpeg,btd-004395.jpeg,AMD,NA,,,
btd-004396,AD641XWNZ43GX,AD641XWNZ43GX AMD Athlon II X4 641 Quad-Core 2.80GHz 4MB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,85.68,1,1,"Specifications:
 <ul><li><strong>CPU Socket Type :</strong> FM1</li></ul>",<ul> <li><strong>Part No. :</strong> AD641XWNZ43GX</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 4-Core</li> ,,"Catalog, Search",Taxable Goods,AD641XWNZ43GX AMD Athlon II X4 641 Quad-Core 2.80GHz 4MB L2 Cache FM1 Processor,,,btd-004396.jpeg,btd-004396.jpeg,btd-004396.jpeg,AMD,4-Core,,FM1,
btd-004397,AD3670WNZ43GX,AD3670WNZ43GX AMD A Series A6-3670K Quad-Core 2.70GHz FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,365.91,1,1,"Specifications:
 <ul><li><strong>CPU Socket Type :</strong> FM1</li></ul>",<ul> <li><strong>Part No. :</strong> AD3670WNZ43GX</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 4-Core</li> ,,"Catalog, Search",Taxable Goods,AD3670WNZ43GX AMD A Series A6-3670K Quad-Core 2.70GHz FM1 Processor,,,btd-004397.jpeg,btd-004397.jpeg,btd-004397.jpeg,AMD,4-Core,,FM1,
btd-004398,AD3300OJZ22HX,AD3300OJZ22HX AMD Athlon A4-3300 Dual-Core 2.50GHz 2x 512KB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,95.07,1,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> AD3300OJZ22HX</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,AD3300OJZ22HX AMD Athlon A4-3300 Dual-Core 2.50GHz 2x 512KB L2 Cache FM1 Processor,,,btd-004398.jpeg,btd-004398.jpeg,btd-004398.jpeg,AMD,2-Core,,,
btd-004399,AD3800OJZ43GX,AD3800OJZ43GX AMD A8-Series A8-3800 Quad-Core 2.40GHz 4MB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,95.07,1,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> AD3800OJZ43GX</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 4-Core</li> ,,"Catalog, Search",Taxable Goods,AD3800OJZ43GX AMD A8-Series A8-3800 Quad-Core 2.40GHz 4MB L2 Cache FM1 Processor,,,btd-004399.jpeg,btd-004399.jpeg,btd-004399.jpeg,AMD,4-Core,,,
btd-004400,36AD3300T,36AD3300T AMD A4-3300 Dual-Core 2.50GHz 2 x 512KB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,115.11,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> AMD</li><li><strong>Manufacturer Part # :</strong> 36AD3300T</li></ul>",<ul> <li><strong>Part No. :</strong> 36AD3300T</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,36AD3300T AMD A4-3300 Dual-Core 2.50GHz 2 x 512KB L2 Cache FM1 Processor,,,btd-004400.jpeg,btd-004400.jpeg,btd-004400.jpeg,AMD,2-Core,,,
btd-004401,B960665,B960665 AMD A6-3650 Quad-Core 2.60GHz 4MB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,169.61,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> AMD</li><li><strong>Manufacturer Part # :</strong> B960665</li></ul>",<ul> <li><strong>Part No. :</strong> B960665</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 4-Core</li> ,,"Catalog, Search",Taxable Goods,B960665 AMD A6-3650 Quad-Core 2.60GHz 4MB L2 Cache FM1 Processor,,,btd-004401.jpeg,btd-004401.jpeg,btd-004401.jpeg,AMD,4-Core,,,
btd-004402,B960719,B960719 AMD A6-3670K Quad-Core 2.70GHz 4MB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,217.81,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> AMD</li><li><strong>Manufacturer Part # :</strong> B960719</li></ul>",<ul> <li><strong>Part No. :</strong> B960719</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 4-Core</li> ,,"Catalog, Search",Taxable Goods,B960719 AMD A6-3670K Quad-Core 2.70GHz 4MB L2 Cache FM1 Processor,,,btd-004402.jpeg,btd-004402.jpeg,btd-004402.jpeg,AMD,4-Core,,,
btd-004403,B960677,B960677 AMD A4-3500 3-Core 2.10GHz 3MB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,177.85,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> AMD</li><li><strong>Manufacturer Part # :</strong> B960677</li></ul>",<ul> <li><strong>Part No. :</strong> B960677</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 3-Core</li> ,,"Catalog, Search",Taxable Goods,B960677 AMD A4-3500 3-Core 2.10GHz 3MB L2 Cache FM1 Processor,,,btd-004403.jpeg,btd-004403.jpeg,btd-004403.jpeg,AMD,3-Core,,,
btd-004404,B960715,B960715 AMD A4-3300 Dual-Core 2.50GHz 2 x 512KB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,112.43,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> AMD</li><li><strong>Manufacturer Part # :</strong> B960715</li></ul>",<ul> <li><strong>Part No. :</strong> B960715</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,B960715 AMD A4-3300 Dual-Core 2.50GHz 2 x 512KB L2 Cache FM1 Processor,,,btd-004404.jpeg,btd-004404.jpeg,btd-004404.jpeg,AMD,2-Core,,,
btd-004405,B960716,B960716 AMD A4-3400 Dual-Core 2.70GHz 512KB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,117.39,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> AMD</li><li><strong>Manufacturer Part # :</strong> B960716</li></ul>",<ul> <li><strong>Part No. :</strong> B960716</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,B960716 AMD A4-3400 Dual-Core 2.70GHz 512KB L2 Cache FM1 Processor,,,btd-004405.jpeg,btd-004405.jpeg,btd-004405.jpeg,AMD,2-Core,,,
btd-004406,AD33000JZ22HX,AD33000JZ22HX AMD 2.50GHz Dual-Core FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,72.92,1,1,"Specifications:
 <ul><li><strong>CPU Socket Type :</strong> FM1</li></ul>",<ul> <li><strong>Part No. :</strong> AD33000JZ22HX</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,AD33000JZ22HX AMD 2.50GHz Dual-Core FM1 Processor,,,btd-004406.jpeg,btd-004406.jpeg,btd-004406.jpeg,AMD,2-Core,,FM1,
btd-004408,A4-3400,A4-3400 AMD A4-Series Dual-Core 2.70GHz 2 x 512KB L2 Cache FM1 Desktop Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,254.17,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> AMD</li><li><strong>Manufacturer Part # :</strong> A4-3400</li></ul>",<ul> <li><strong>Part No. :</strong> A4-3400</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,A4-3400 AMD A4-Series Dual-Core 2.70GHz 2 x 512KB L2 Cache FM1 Desktop Processor,,,btd-004408.jpeg,btd-004408.jpeg,btd-004408.jpeg,AMD,2-Core,,,
btd-004409,ED3200OJZ22GX,ED3200OJZ22GX AMD E2-3200 Dual-Core 2.40GHz 1MB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,254.17,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> AMD</li><li><strong>Manufacturer Part # :</strong> ED3200OJZ22GX</li><li><strong>CPU Socket Type :</strong> FM1</li></ul>",<ul> <li><strong>Part No. :</strong> ED3200OJZ22GX</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,ED3200OJZ22GX AMD E2-3200 Dual-Core 2.40GHz 1MB L2 Cache FM1 Processor,,,btd-004409.jpeg,btd-004409.jpeg,btd-004409.jpeg,AMD,2-Core,,FM1,
btd-004410,AMDSLA8-3870K,AMDSLA8-3870K AMD A8-3870K Quad-Core 3.00GHz 4MB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,254.17,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> AMD</li><li><strong>Manufacturer Part # :</strong> AMDSLA8-3870K</li></ul>",<ul> <li><strong>Part No. :</strong> AMDSLA8-3870K</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 4-Core</li> ,,"Catalog, Search",Taxable Goods,AMDSLA8-3870K AMD A8-3870K Quad-Core 3.00GHz 4MB L2 Cache FM1 Processor,,,btd-004410.jpeg,btd-004410.jpeg,btd-004410.jpeg,AMD,4-Core,,,
btd-004411,A4-3420,A4-3420 AMD A4-Series Dual-Core 2.80GHz 2x 512KB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,254.17,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> AMD</li><li><strong>Manufacturer Part # :</strong> A4-3420</li></ul>",<ul> <li><strong>Part No. :</strong> A4-3420</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,A4-3420 AMD A4-Series Dual-Core 2.80GHz 2x 512KB L2 Cache FM1 Processor,,,btd-004411.jpeg,btd-004411.jpeg,btd-004411.jpeg,AMD,2-Core,,,
btd-004412,AD36200JZ43GX,AD36200JZ43GX AMD A6-3600 Quad-Core 2.10GHz 4MB L2 Cache FM1 Desktop Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,95.07,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> AMD</li><li><strong>Part No. :</strong> AD36200JZ43GX</li><li><strong>Processor Type :</strong> Desktop</li><li><strong>Series :</strong> AMD A6-Series</li><li><strong>Core Model Type/ProcNo. :</strong> A6-3600</li><li><strong>Processor Code Name :</strong> Llano</li><li><strong>Core Stepping :</strong> LN-B0</li><li><strong>Manufacturing Technology :</strong> 32 nm</li><li><strong>CPU ID String :</strong> 300F10</li><li><strong># of Cores :</strong> 4</li><li><strong># of Threads :</strong> 4</li><li><strong>Clock Speed :</strong> 2.10 GHz</li><li><strong>Max Turbo Frequency :</strong> 2400 MHz</li><li><strong>L2 Cache Size :</strong> 4 MB</li><li><strong>Thermal Power :</strong> 65 Watts</li><li><strong>Memory Types :</strong> DDR3-1866</li><li><strong>Memory Channels :</strong> 2</li><li><strong>Maximum Memory Bandwidth :</strong> 29.9 GB/s</li><li><strong># of Controllers :</strong> 1</li><li><strong>CPU Socket Type :</strong> FM1</li><li><strong>Processing Die Size :</strong> 227mm2</li><li><strong># of Processing Die Transistors :</strong> 1178 million</li><li><strong>Processor Graphics :</strong> Radeon HD 6530D</li><li><strong>Graphics Base Frequency :</strong> 433 MHz</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> AD36200JZ43GX</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 4-Core</li> ,,"Catalog, Search",Taxable Goods,AD36200JZ43GX AMD A6-3600 Quad-Core 2.10GHz 4MB L2 Cache FM1 Desktop Processor,,,btd-004412.jpeg,btd-004412.jpeg,btd-004412.jpeg,AMD,4-Core,2.10 GHz,FM1,
btd-004413,AD3300OJZ22GX,AD3300OJZ22GX AMD A4-3300 Dual-Core 2.50GHz 1MB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,3726.91,1,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> AD3300OJZ22GX</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,AD3300OJZ22GX AMD A4-3300 Dual-Core 2.50GHz 1MB L2 Cache FM1 Processor,,,btd-004413.jpeg,btd-004413.jpeg,btd-004413.jpeg,AMD,2-Core,,,
btd-004414,A4-3300,A4-3300 AMD Dual-Core 2.50GHz 1MB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,254.17,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> AMD</li><li><strong>Manufacturer Part # :</strong> A4-3300</li></ul>",<ul> <li><strong>Part No. :</strong> A4-3300</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,A4-3300 AMD Dual-Core 2.50GHz 1MB L2 Cache FM1 Processor,,,btd-004414.jpeg,btd-004414.jpeg,btd-004414.jpeg,AMD,2-Core,,,
btd-004415,ED3200OJZ22HX,ED3200OJZ22HX AMD E2-3200 Dual-Core 2.40GHz 1MB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,136.59,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> AMD</li><li><strong>Manufacturer Part # :</strong> ED3200OJZ22HX</li></ul>",<ul> <li><strong>Part No. :</strong> ED3200OJZ22HX</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,ED3200OJZ22HX AMD E2-3200 Dual-Core 2.40GHz 1MB L2 Cache FM1 Processor,,,btd-004415.jpeg,btd-004415.jpeg,btd-004415.jpeg,AMD,2-Core,,,
btd-004416,AD3420OJZ22HX,AD3420OJZ22HX AMD A4-3420 Dual-Core 2.80GHz 2x 512KB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,286.86,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> AMD</li><li><strong>Manufacturer Part # :</strong> AD3420OJZ22HX</li><li><strong>Series :</strong> A4-Series</li><li><strong>Core Model Type/ProcNo. :</strong> A4-3420</li><li><strong>Processor Code Name :</strong> Llano</li><li><strong>Core Stepping :</strong> LN-B0</li><li><strong>Manufacturing Technology :</strong> 32 nm</li><li><strong>CPU ID String :</strong> 300F10</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 2.80 GHz</li><li><strong>L2 Cache Size :</strong> 2 MB</li><li><strong>Thermal Power :</strong> 65 Watts</li><li><strong>CPU Socket Type :</strong> FM1</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> AD3420OJZ22HX</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,AD3420OJZ22HX AMD A4-3420 Dual-Core 2.80GHz 2x 512KB L2 Cache FM1 Processor,,,btd-004416.jpeg,btd-004416.jpeg,btd-004416.jpeg,AMD,2-Core,2.80 GHz,FM1,
btd-004417,AD3500OJZ33GX,AD3500OJZ33GX AMD Athlon A6-3500 3-Core 2.10GHz 3MB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,245.94,1,1,"Specifications:
 <ul><li><strong>CPU Socket Type :</strong> FM1</li></ul>",<ul> <li><strong>Part No. :</strong> AD3500OJZ33GX</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 3-Core</li> ,,"Catalog, Search",Taxable Goods,AD3500OJZ33GX AMD Athlon A6-3500 3-Core 2.10GHz 3MB L2 Cache FM1 Processor,,,btd-004417.jpeg,btd-004417.jpeg,btd-004417.jpeg,AMD,3-Core,,FM1,
btd-004418,AMDSLA4-3300,AMDSLA4-3300 AMD A4-3300 Dual-Core 2.50GHz 2 x 512KB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,254.17,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> AMD</li><li><strong>Manufacturer Part # :</strong> AMDSLA4-3300</li></ul>",<ul> <li><strong>Part No. :</strong> AMDSLA4-3300</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,AMDSLA4-3300 AMD A4-3300 Dual-Core 2.50GHz 2 x 512KB L2 Cache FM1 Processor,,,btd-004418.jpeg,btd-004418.jpeg,btd-004418.jpeg,AMD,2-Core,,,
btd-004419,AMDSLA4-3400,AMDSLA4-3400 AMD A4-3400 Dual-Core 2.70GHz 1MB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,254.17,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> AMD</li><li><strong>Manufacturer Part # :</strong> AMDSLA4-3400</li></ul>",<ul> <li><strong>Part No. :</strong> AMDSLA4-3400</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,AMDSLA4-3400 AMD A4-3400 Dual-Core 2.70GHz 1MB L2 Cache FM1 Processor,,,btd-004419.jpeg,btd-004419.jpeg,btd-004419.jpeg,AMD,2-Core,,,
btd-004420,AMDSLA8-3820,AMDSLA8-3820 AMD A8-3820 2.80 GHz Processor FM1 Quad-core (4 Core),base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,254.17,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> AMD</li><li><strong>Manufacturer Part # :</strong> AMDSLA8-3820</li></ul>",<ul> <li><strong>Part No. :</strong> AMDSLA8-3820</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 4-Core</li> ,,"Catalog, Search",Taxable Goods,AMDSLA8-3820 AMD A8-3820 2.80 GHz Processor FM1 Quad-core (4 Core),,,btd-004420.jpeg,btd-004420.jpeg,btd-004420.jpeg,AMD,4-Core,,,
btd-004421,AD34200JZ22HX,AD34200JZ22HX AMD A4-Series A4-3420 Dual-Core 2.80GHz 2x 512KB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,254.17,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> AMD</li><li><strong>Manufacturer Part # :</strong> AD34200JZ22HX</li></ul>",<ul> <li><strong>Part No. :</strong> AD34200JZ22HX</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,AD34200JZ22HX AMD A4-Series A4-3420 Dual-Core 2.80GHz 2x 512KB L2 Cache FM1 Processor,,,btd-004421.jpeg,btd-004421.jpeg,btd-004421.jpeg,AMD,2-Core,,,
btd-004422,AMDSLA4-3420,AMDSLA4-3420 AMD A4-Series A4-3420 Dual-Core 2.80GHz 2x 512KB L2 Cache FM1 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/AMD/FM1,254.17,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> AMD</li><li><strong>Manufacturer Part # :</strong> AMDSLA4-3420</li></ul>",<ul> <li><strong>Part No. :</strong> AMDSLA4-3420</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,AMDSLA4-3420 AMD A4-Series A4-3420 Dual-Core 2.80GHz 2x 512KB L2 Cache FM1 Processor,,,btd-004422.jpeg,btd-004422.jpeg,btd-004422.jpeg,AMD,2-Core,,,
