timestamp,status,category,brand,model,url,message
2025-01-27T20:37:34.260817,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-hard-drive-661-5678,
2025-01-27T20:37:34.261817,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-655-1565b,
2025-01-27T20:37:34.261817,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-655-1567e,
2025-01-27T20:37:34.262817,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-655-1789g,
2025-01-27T20:37:34.262817,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-661-00195,
2025-01-27T20:37:34.263816,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-hard-drive-661-02908,
2025-01-27T20:37:34.263816,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-hard-drive-661-02546,
2025-01-27T20:37:34.264815,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-hard-drive-661-02148,
2025-01-27T20:37:34.264815,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-hard-drive-661-04302,
2025-01-27T20:37:34.264815,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-hard-drive-661-05791,
2025-01-27T20:37:34.305791,page_marker,HDD by Brand,Apple Hard Drives,PAGE_PROGRESS:https://m4l.com/apple-hard-disk-drives,https://m4l.com/apple-hard-disk-drives?pg=4&q=apple-hard-disk-drives&sz=40,
2025-01-27T20:37:46.332591,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-hard-drive-661-02889,
2025-01-27T20:37:46.332591,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-hard-drive-661-05338,
2025-01-27T20:37:46.333592,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-hard-drive-661-01028,
2025-01-27T20:37:46.333592,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-1-5-gbps-hard-drive-ma504lla,
2025-01-27T20:37:46.333592,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-3-0-gbps-hard-drive-661-6163,
2025-01-27T20:37:46.334590,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-3-0-gbps-hard-drive-661-6591,
2025-01-27T20:37:46.334590,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-3-0-gbps-hard-drive-655-1394a,
2025-01-27T20:37:46.334590,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-hard-drive-607-0492,
2025-01-27T20:37:46.335590,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-3-0-gbps-hard-drive-655-1647b,
2025-01-27T20:37:46.335590,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-3-0-gbps-hard-drive-655-1647a,
2025-01-27T20:37:46.335590,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-scorpio-750gb-sata-3-0-gbps-hard-drive-655-1688a,
2025-01-27T20:37:46.336590,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-3-0-gbps-hard-drive-661-5954,
2025-01-27T20:37:46.336590,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-ata-100-hard-drive-ma852g-a,
2025-01-27T20:37:46.337591,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-3-0-gbps-hard-drive-ma989g-a,
2025-01-27T20:37:46.337591,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-3-0-gbps-hard-drive-655-1336d,
2025-01-27T20:37:46.338589,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-3-0-gbps-hard-drive-661-4275,
2025-01-27T20:37:46.338589,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-ata-100-hard-drive-661-4260,
2025-01-27T20:37:46.338589,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-3-0-gbps-hard-drive-661-4174,
2025-01-27T20:37:46.339587,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-3-0-gbps-hard-drive-661-4384,
2025-01-27T20:37:46.339587,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-3-0-gbps-hard-drive-661-4390,
2025-01-27T20:37:46.340588,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-3-0-gbps-hard-drive-661-4635,
2025-01-27T20:37:46.340588,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-ata-100-hard-drive-655t0224,
2025-01-27T20:37:46.340588,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-hard-drive-661-4725,
2025-01-27T20:37:46.341587,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-3-0-gbps-hard-drive-661-4085,
2025-01-27T20:37:46.341587,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-3-0-gbps-hard-drive-661-4468,
2025-01-27T20:37:46.341587,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-3-0-gbps-hard-drive-661-4100,
2025-01-27T20:37:46.342586,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-1-5-gbps-hard-drive-655-1394c,
2025-01-27T20:37:46.342586,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-1-5-gbps-hard-drive-655-1336a,
2025-01-27T20:37:46.343586,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-1-5-gbps-hard-drive-655-1336c,
2025-01-27T20:37:46.343586,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-1-5-gbps-hard-drive-655-1336e,
2025-01-27T20:37:46.343586,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-1-5-gbps-hard-drive-655-1336g,
2025-01-27T20:37:46.344586,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-ata-100-hard-drive-655-1351a,
2025-01-27T20:37:46.344586,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-1-5-gbps-hard-drive-655-0220,
2025-01-27T20:37:46.345585,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-750gb-sata-1-5-gbps-hard-drive-655-0239,
