sku,mpn,name,product_websites,attribute_set_code,product_type,storage,condition,categories,price,qty,is_in_stock,description,short_description,weight,visibility,tax_class_name,meta_title,meta_description,meta_keyword,image,small_image,thumbnail,brand,memory_type,memory_capacity,memory_bandwidth,memory_pins,memory_bus,memory_error_correction,memory_cycle_time,memory_cas,memory_rank,memory_voltage,errors
btd-018062,CT64G4YFQ426S.36DE1,CT64G4YFQ426S.36DE1 Crucial 64GB PC4-21300 DDR4-2666MHz ECC Registered CL19 288-Pin DIMM 1.2V Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Capacity/64GB Memory,202.18,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Crucial</li><li><strong>Manufacturer Part # :</strong> CT64G4YFQ426S.36DE1</li><li><strong>Memory Type :</strong> DDR4 SDRAM</li><li><strong>Capacity :</strong> 64GB</li><li><strong>Data Transfer Rate :</strong> 2666MHz</li><li><strong>Pins :</strong> 288 Pin</li><li><strong>Bus Type :</strong> PC-21300</li><li><strong>Error Correction :</strong> Registered ECC</li><li><strong>Cycle Time :</strong> 0.75ns</li><li><strong>Cas :</strong> CL19</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.2</li></ul>",<ul> <li><strong>Part No. :</strong> CT64G4YFQ426S.36DE1</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Crucial</li> ,,"Catalog, Search",Taxable Goods,CT64G4YFQ426S.36DE1 Crucial 64GB PC4-21300 DDR4-2666MHz ECC Registered CL19 288-Pin DIMM 1.2V Quad Rank Memory Module,,,btd-018062.jpeg,btd-018062.jpeg,btd-018062.jpeg,Crucial,DDR4 SDRAM,64GB,2666MHz,288 Pin,PC-21300,Registered ECC,0.75ns,CL19,Rank 4,1.2,
btd-018063,P00926-B21,P00926-B21 HPE 64GB PC4-23400 DDR4-2933MHz Registered ECC CL21 288-Pin Load Reduced DIMM 1.2V Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Capacity/64GB Memory,407.77,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HPE</li><li><strong>Manufacturer Part # :</strong> P00926-B21</li><li><strong>Memory Type :</strong> DDR4 LRDIMM</li><li><strong>Capacity :</strong> 64GB</li><li><strong>Data Transfer Rate :</strong> 2933MHz</li><li><strong>Pins :</strong> 288 Pin</li><li><strong>Bus Type :</strong> PC-23400</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 0.682ns</li><li><strong>Cas :</strong> CL21</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.2</li></ul>",<ul> <li><strong>Part No. :</strong> P00926-B21</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> HPE</li> ,,"Catalog, Search",Taxable Goods,P00926-B21 HPE 64GB PC4-23400 DDR4-2933MHz Registered ECC CL21 288-Pin Load Reduced DIMM 1.2V Quad Rank Memory Module,,,btd-018063.jpeg,btd-018063.jpeg,btd-018063.jpeg,HPE,DDR4 LRDIMM,64GB,2933MHz,288 Pin,PC-23400,Load Reduced ECC,0.682ns,CL21,Rank 4,1.2,
btd-015098,HMAA8GR7MJR4N-WMT4,HMAA8GR7MJR4N-WMT4 Hynix 64GB PC4-23400 DDR4-2933MHz Registered ECC CL21 288-Pin DIMM 1.2V Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Capacity/64GB Memory,213.22,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Hynix</li><li><strong>Manufacturer Part # :</strong> HMAA8GR7MJR4N-WMT4</li><li><strong>Memory Type :</strong> DDR4 SDRAM</li><li><strong>Capacity :</strong> 64GB</li><li><strong>Data Transfer Rate :</strong> 2933MHz</li><li><strong>Pins :</strong> 288 Pin</li><li><strong>Bus Type :</strong> PC-23400</li><li><strong>Error Correction :</strong> Registered ECC</li><li><strong>Cycle Time :</strong> 0.682ns</li><li><strong>Cas :</strong> CL21</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.2</li></ul>",<ul> <li><strong>Part No. :</strong> HMAA8GR7MJR4N-WMT4</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Hynix</li> ,,"Catalog, Search",Taxable Goods,HMAA8GR7MJR4N-WMT4 Hynix 64GB PC4-23400 DDR4-2933MHz Registered ECC CL21 288-Pin DIMM 1.2V Dual Rank Memory Module,,,btd-015098.jpeg,btd-015098.jpeg,btd-015098.jpeg,Hynix,DDR4 SDRAM,64GB,2933MHz,288 Pin,PC-23400,Registered ECC,0.682ns,CL21,Rank 2,1.2,
btd-018065,M386A8K40BMB-CRC5Q,M386A8K40BMB-CRC5Q Samsung 64GB PC4-19200 DDR4-2400MHz Registered ECC CL17 288-Pin Load Reduced DIMM 1.2V Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Capacity/64GB Memory,78.09,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Samsung</li><li><strong>Manufacturer Part # :</strong> M386A8K40BMB-CRC5Q</li><li><strong>Memory Type :</strong> DDR4 LRDIMM</li><li><strong>Capacity :</strong> 64GB</li><li><strong>Data Transfer Rate :</strong> 2400Mhz</li><li><strong>Pins :</strong> 288 Pin</li><li><strong>Bus Type :</strong> PC-19200</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 0.83ns</li><li><strong>Cas :</strong> CL17</li><li><strong>Memory Clock :</strong> 300Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.2</li></ul>",<ul> <li><strong>Part No. :</strong> M386A8K40BMB-CRC5Q</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Samsung</li> ,,"Catalog, Search",Taxable Goods,M386A8K40BMB-CRC5Q Samsung 64GB PC4-19200 DDR4-2400MHz Registered ECC CL17 288-Pin Load Reduced DIMM 1.2V Quad Rank Memory Module,,,btd-018065.jpeg,btd-018065.jpeg,btd-018065.jpeg,Samsung,DDR4 LRDIMM,64GB,2400Mhz,288 Pin,PC-19200,Load Reduced ECC,0.83ns,CL17,Rank 4,1.2,
btd-016026,KSM29LQ4/64HCI,KSM29LQ4/64HCI Kingston 64GB PC4-23400 DDR4-2933MHz Registered ECC CL21 288-Pin Load Reduced DIMM 1.2V Quad Rank Memory Module ((Hynix A IDT)),base,Default,simple,,Used,Default Category/Memory/Memory By Capacity/64GB Memory,303.05,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Kingston</li><li><strong>Manufacturer Part # :</strong> KSM29LQ4/64HCI</li><li><strong>Memory Type :</strong> DDR4 LRDIMM</li><li><strong>Capacity :</strong> 64GB</li><li><strong>Data Transfer Rate :</strong> 2933MHz</li><li><strong>Pins :</strong> 288 Pin</li><li><strong>Bus Type :</strong> PC-23400</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 0.682ns</li><li><strong>Cas :</strong> CL21</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.2</li></ul>",<ul> <li><strong>Part No. :</strong> KSM29LQ4/64HCI</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Kingston</li> ,,"Catalog, Search",Taxable Goods,KSM29LQ4/64HCI Kingston 64GB PC4-23400 DDR4-2933MHz Registered ECC CL21 288-Pin Load Reduced DIMM 1.2V Quad Rank Memory Module ((Hynix A IDT)),,,btd-016026.jpeg,btd-016026.jpeg,btd-016026.jpeg,Kingston,DDR4 LRDIMM,64GB,2933MHz,288 Pin,PC-23400,Load Reduced ECC,0.682ns,CL21,Rank 4,1.2,
btd-018067,HMAA8GL7AMR4N-VKT3-AA,HMAA8GL7AMR4N-VKT3-AA Hynix 64GB PC4-21300 DDR4-2666MHz Registered ECC CL19 288-Pin Load Reduced DIMM 1.2V Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Capacity/64GB Memory,98.01,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Hynix</li><li><strong>Manufacturer Part # :</strong> HMAA8GL7AMR4N-VKT3-AA</li><li><strong>Memory Type :</strong> DDR4 LRDIMM</li><li><strong>Capacity :</strong> 64GB</li><li><strong>Data Transfer Rate :</strong> 2666MHz</li><li><strong>Pins :</strong> 288 Pin</li><li><strong>Bus Type :</strong> PC-21300</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cas :</strong> CL19</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.2</li></ul>",<ul> <li><strong>Part No. :</strong> HMAA8GL7AMR4N-VKT3-AA</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Hynix</li> ,,"Catalog, Search",Taxable Goods,HMAA8GL7AMR4N-VKT3-AA Hynix 64GB PC4-21300 DDR4-2666MHz Registered ECC CL19 288-Pin Load Reduced DIMM 1.2V Quad Rank Memory Module,,,btd-018067.jpeg,btd-018067.jpeg,btd-018067.jpeg,Hynix,DDR4 LRDIMM,64GB,2666MHz,288 Pin,PC-21300,Load Reduced ECC,,CL19,Rank 4,1.2,
btd-018068,868844-001,868844-001 HPE 64GB PC4-21300 DDR4-2666MHz Registered ECC CL19 288-Pin Load Reduced DIMM 1.2V Quad Rank Memory Module868844-001,base,Default,simple,,Used,Default Category/Memory/Memory By Capacity/64GB Memory,110.02,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HPE</li><li><strong>Manufacturer Part # :</strong> 868844-001</li><li><strong>Memory Type :</strong> DDR4 LRDIMM</li><li><strong>Capacity :</strong> 64GB</li><li><strong>Data Transfer Rate :</strong> 2666MHz</li><li><strong>Pins :</strong> 288 Pin</li><li><strong>Bus Type :</strong> PC-21300</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cas :</strong> CL19</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.2</li></ul>",<ul> <li><strong>Part No. :</strong> 868844-001</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> HPE</li> ,,"Catalog, Search",Taxable Goods,868844-001 HPE 64GB PC4-21300 DDR4-2666MHz Registered ECC CL19 288-Pin Load Reduced DIMM 1.2V Quad Rank Memory Module868844-001,,,btd-018068.jpeg,btd-018068.jpeg,btd-018068.jpeg,HPE,DDR4 LRDIMM,64GB,2666MHz,288 Pin,PC-21300,Load Reduced ECC,,CL19,Rank 4,1.2,
btd-015912,KTD-PE432/64G,KTD-PE432/64G Kingston 64GB PC4-25600 DDR4-3200MHz Registered ECC CL22 288-Pin DIMM 1.2V Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Capacity/64GB Memory,220.37,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Kingston</li><li><strong>Manufacturer Part # :</strong> KTD-PE432/64G</li><li><strong>Memory Type :</strong> DDR4 SDRAM</li><li><strong>Capacity :</strong> 64GB</li><li><strong>Data Transfer Rate :</strong> 3200MHz</li><li><strong>Pins :</strong> 288 Pin</li><li><strong>Bus Type :</strong> PC-25600</li><li><strong>Error Correction :</strong> Registered ECC</li><li><strong>Cycle Time :</strong> 0.62ns</li><li><strong>Cas :</strong> CL22</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.2</li></ul>",<ul> <li><strong>Part No. :</strong> KTD-PE432/64G</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Kingston</li> ,,"Catalog, Search",Taxable Goods,KTD-PE432/64G Kingston 64GB PC4-25600 DDR4-3200MHz Registered ECC CL22 288-Pin DIMM 1.2V Dual Rank Memory Module,,,btd-015912.jpeg,btd-015912.jpeg,btd-015912.jpeg,Kingston,DDR4 SDRAM,64GB,3200MHz,288 Pin,PC-25600,Registered ECC,0.62ns,CL22,Rank 2,1.2,
btd-018070,7115349,7115349 Oracle 64GB PC4-21300 DDR4-2666MHz Registered ECC CL19 288-Pin Load Reduced DIMM 1.2V Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Capacity/64GB Memory,138.85,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Oracle</li><li><strong>Manufacturer Part # :</strong> 7115349</li><li><strong>Memory Type :</strong> DDR4 LRDIMM</li><li><strong>Capacity :</strong> 64GB</li><li><strong>Data Transfer Rate :</strong> 2666MHz</li><li><strong>Pins :</strong> 288 Pin</li><li><strong>Bus Type :</strong> PC-21300</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cas :</strong> CL19</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.2</li></ul>",<ul> <li><strong>Part No. :</strong> 7115349</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Oracle</li> ,,"Catalog, Search",Taxable Goods,7115349 Oracle 64GB PC4-21300 DDR4-2666MHz Registered ECC CL19 288-Pin Load Reduced DIMM 1.2V Quad Rank Memory Module,,,btd-018070.jpeg,btd-018070.jpeg,btd-018070.jpeg,Oracle,DDR4 LRDIMM,64GB,2666MHz,288 Pin,PC-21300,Load Reduced ECC,,CL19,Rank 4,1.2,
btd-018071,M393A8G40MB2-CVFBY,M393A8G40MB2-CVFBY Samsung 64GB PC4-23400 DDR4-2933MHz Registered ECC CL21 288-Pin DIMM 1.2V Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Capacity/64GB Memory,214.61,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Samsung</li><li><strong>Manufacturer Part # :</strong> M393A8G40MB2-CVFBY</li><li><strong>Memory Type :</strong> DDR4 SDRAM</li><li><strong>Capacity :</strong> 64GB</li><li><strong>Data Transfer Rate :</strong> 2933MHz</li><li><strong>Pins :</strong> 288 Pin</li><li><strong>Bus Type :</strong> PC-23400</li><li><strong>Error Correction :</strong> Registered ECC</li><li><strong>Cycle Time :</strong> 0.682ns</li><li><strong>Cas :</strong> CL21</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.2</li></ul>",<ul> <li><strong>Part No. :</strong> M393A8G40MB2-CVFBY</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Samsung</li> ,,"Catalog, Search",Taxable Goods,M393A8G40MB2-CVFBY Samsung 64GB PC4-23400 DDR4-2933MHz Registered ECC CL21 288-Pin DIMM 1.2V Quad Rank Memory Module,,,btd-018071.jpeg,btd-018071.jpeg,btd-018071.jpeg,Samsung,DDR4 SDRAM,64GB,2933MHz,288 Pin,PC-23400,Registered ECC,0.682ns,CL21,Rank 4,1.2,
btd-018072,HX-ML-X64G4RT-H,HX-ML-X64G4RT-H Cisco 64GB PC4-23400 DDR4-2933MHz Registered ECC CL21 288-Pin Load Reduced DIMM 1.2V Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Capacity/64GB Memory,407.77,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Cisco</li><li><strong>Manufacturer Part # :</strong> HX-ML-X64G4RT-H</li><li><strong>Memory Type :</strong> DDR4 LRDIMM</li><li><strong>Capacity :</strong> 64GB</li><li><strong>Data Transfer Rate :</strong> 2933MHz</li><li><strong>Pins :</strong> 288 Pin</li><li><strong>Bus Type :</strong> PC-23400</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 0.682ns</li><li><strong>Cas :</strong> CL21</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.2</li></ul>",<ul> <li><strong>Part No. :</strong> HX-ML-X64G4RT-H</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Cisco</li> ,,"Catalog, Search",Taxable Goods,HX-ML-X64G4RT-H Cisco 64GB PC4-23400 DDR4-2933MHz Registered ECC CL21 288-Pin Load Reduced DIMM 1.2V Quad Rank Memory Module,,,btd-018072.jpeg,btd-018072.jpeg,btd-018072.jpeg,Cisco,DDR4 LRDIMM,64GB,2933MHz,288 Pin,PC-23400,Load Reduced ECC,0.682ns,CL21,Rank 4,1.2,
btd-015810,47J0257,47J0257 IBM 64GB PC4-17000 DDR4-2133MHz Registered ECC CL15 288-Pin Load Reduced DIMM 1.2V Quad Rank Memory Module47J0257,base,Default,simple,,Used,Default Category/Memory/Memory By Capacity/64GB Memory,136.47,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> IBM</li><li><strong>Manufacturer Part # :</strong> 47J0257</li><li><strong>Memory Type :</strong> DDR4 LRDIMM</li><li><strong>Capacity :</strong> 64GB</li><li><strong>Data Transfer Rate :</strong> 2133Mhz</li><li><strong>Pins :</strong> 288 Pin</li><li><strong>Bus Type :</strong> PC-17000</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 0.93ns</li><li><strong>Cas :</strong> CL15</li><li><strong>Memory Clock :</strong> 266Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.2</li></ul>",<ul> <li><strong>Part No. :</strong> 47J0257</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> IBM</li> ,,"Catalog, Search",Taxable Goods,47J0257 IBM 64GB PC4-17000 DDR4-2133MHz Registered ECC CL15 288-Pin Load Reduced DIMM 1.2V Quad Rank Memory Module47J0257,,,btd-015810.jpeg,btd-015810.jpeg,btd-015810.jpeg,IBM,DDR4 LRDIMM,64GB,2133Mhz,288 Pin,PC-17000,Load Reduced ECC,0.93ns,CL15,Rank 4,1.2,
btd-016188,KCS-UC429/64G,KCS-UC429/64G Kingston 64GB PC4-23400 DDR4-2933MHz Registered ECC CL21 288-Pin DIMM 1.2V Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Capacity/64GB Memory,194.74,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Kingston</li><li><strong>Manufacturer Part # :</strong> KCS-UC429/64G</li><li><strong>Memory Type :</strong> DDR4 SDRAM</li><li><strong>Capacity :</strong> 64GB</li><li><strong>Data Transfer Rate :</strong> 2933MHz</li><li><strong>Pins :</strong> 288 Pin</li><li><strong>Bus Type :</strong> PC-23400</li><li><strong>Error Correction :</strong> Registered ECC</li><li><strong>Cycle Time :</strong> 0.682ns</li><li><strong>Cas :</strong> CL21</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.2</li></ul>",<ul> <li><strong>Part No. :</strong> KCS-UC429/64G</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Kingston</li> ,,"Catalog, Search",Taxable Goods,KCS-UC429/64G Kingston 64GB PC4-23400 DDR4-2933MHz Registered ECC CL21 288-Pin DIMM 1.2V Dual Rank Memory Module,,,btd-016188.jpeg,btd-016188.jpeg,btd-016188.jpeg,Kingston,DDR4 SDRAM,64GB,2933MHz,288 Pin,PC-23400,Registered ECC,0.682ns,CL21,Rank 2,1.2,
btd-018075,M386A8K40BMB-CRC4Q,M386A8K40BMB-CRC4Q Samsung 64GB PC4-19200 DDR4-2400MHz Registered ECC CL17 288-Pin Load Reduced DIMM 1.2V Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Capacity/64GB Memory,78.09,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Samsung</li><li><strong>Manufacturer Part # :</strong> M386A8K40BMB-CRC4Q</li><li><strong>Memory Type :</strong> DDR4 LRDIMM</li><li><strong>Capacity :</strong> 64GB</li><li><strong>Data Transfer Rate :</strong> 2400Mhz</li><li><strong>Pins :</strong> 288 Pin</li><li><strong>Bus Type :</strong> PC-19200</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 0.83ns</li><li><strong>Cas :</strong> CL17</li><li><strong>Memory Clock :</strong> 300Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.2</li></ul>",<ul> <li><strong>Part No. :</strong> M386A8K40BMB-CRC4Q</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Samsung</li> ,,"Catalog, Search",Taxable Goods,M386A8K40BMB-CRC4Q Samsung 64GB PC4-19200 DDR4-2400MHz Registered ECC CL17 288-Pin Load Reduced DIMM 1.2V Quad Rank Memory Module,,,btd-018075.jpeg,btd-018075.jpeg,btd-018075.jpeg,Samsung,DDR4 LRDIMM,64GB,2400Mhz,288 Pin,PC-19200,Load Reduced ECC,0.83ns,CL17,Rank 4,1.2,
btd-014968,805359-B21,805359-B21 HP 64GB PC4-19200 DDR4-2400MHz Registered ECC CL17 288-Pin Load Reduced DIMM 1.2V Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Capacity/64GB Memory,91.17,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> 805359-B21</li><li><strong>Memory Type :</strong> DDR4 LRDIMM</li><li><strong>Capacity :</strong> 64GB</li><li><strong>Data Transfer Rate :</strong> 2400Mhz</li><li><strong>Pins :</strong> 288 Pin</li><li><strong>Bus Type :</strong> PC-19200</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 0.83ns</li><li><strong>Cas :</strong> CL17</li><li><strong>Memory Clock :</strong> 300Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.2</li></ul>",<ul> <li><strong>Part No. :</strong> 805359-B21</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,805359-B21 HP 64GB PC4-19200 DDR4-2400MHz Registered ECC CL17 288-Pin Load Reduced DIMM 1.2V Quad Rank Memory Module,,,btd-014968.jpeg,btd-014968.jpeg,btd-014968.jpeg,HP,DDR4 LRDIMM,64GB,2400Mhz,288 Pin,PC-19200,Load Reduced ECC,0.83ns,CL17,Rank 4,1.2,
btd-015160,HMAA8GR7A2R4N-VN,HMAA8GR7A2R4N-VN Hynix 64GB PC4-21300 DDR4-2666MHz Registered ECC CL19 288-Pin DIMM 1.2V Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Capacity/64GB Memory,202.18,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Hynix</li><li><strong>Manufacturer Part # :</strong> HMAA8GR7A2R4N-VN</li><li><strong>Memory Type :</strong> DDR4 SDRAM</li><li><strong>Capacity :</strong> 64GB</li><li><strong>Data Transfer Rate :</strong> 2666MHz</li><li><strong>Pins :</strong> 288 Pin</li><li><strong>Bus Type :</strong> PC-21300</li><li><strong>Error Correction :</strong> Registered ECC</li><li><strong>Cycle Time :</strong> 0.75ns</li><li><strong>Cas :</strong> CL19</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.2</li></ul>",<ul> <li><strong>Part No. :</strong> HMAA8GR7A2R4N-VN</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Hynix</li> ,,"Catalog, Search",Taxable Goods,HMAA8GR7A2R4N-VN Hynix 64GB PC4-21300 DDR4-2666MHz Registered ECC CL19 288-Pin DIMM 1.2V Quad Rank Memory Module,,,btd-015160.jpeg,btd-015160.jpeg,btd-015160.jpeg,Hynix,DDR4 SDRAM,64GB,2666MHz,288 Pin,PC-21300,Registered ECC,0.75ns,CL19,Rank 4,1.2,
btd-015169,HMAA8GL7AMR4N-VKTF,HMAA8GL7AMR4N-VKTF Hynix 64GB PC4-21300 DDR4-2666MHz Registered ECC CL19 288-Pin Load Reduced DIMM 1.2V Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Capacity/64GB Memory,98.01,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Hynix</li><li><strong>Manufacturer Part # :</strong> HMAA8GL7AMR4N-VKTF</li><li><strong>Memory Type :</strong> DDR4 LRDIMM</li><li><strong>Capacity :</strong> 64GB</li><li><strong>Data Transfer Rate :</strong> 2666MHz</li><li><strong>Pins :</strong> 288 Pin</li><li><strong>Bus Type :</strong> PC-21300</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cas :</strong> CL19</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.2</li></ul>",<ul> <li><strong>Part No. :</strong> HMAA8GL7AMR4N-VKTF</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Hynix</li> ,,"Catalog, Search",Taxable Goods,HMAA8GL7AMR4N-VKTF Hynix 64GB PC4-21300 DDR4-2666MHz Registered ECC CL19 288-Pin Load Reduced DIMM 1.2V Quad Rank Memory Module,,,btd-015169.jpeg,btd-015169.jpeg,btd-015169.jpeg,Hynix,DDR4 LRDIMM,64GB,2666MHz,288 Pin,PC-21300,Load Reduced ECC,,CL19,Rank 4,1.2,
btd-018079,CT64G4LFQ424A.36DB1,CT64G4LFQ424A.36DB1 Crucial 64GB PC4-19200 DDR4-2400MHz Registered ECC CL17 288-Pin LRDIMM 1.2V Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Capacity/64GB Memory,91.17,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Crucial</li><li><strong>Manufacturer Part # :</strong> CT64G4LFQ424A.36DB1</li><li><strong>Memory Type :</strong> DDR4 LRDIMM</li><li><strong>Capacity :</strong> 64GB</li><li><strong>Data Transfer Rate :</strong> 2400Mhz</li><li><strong>Pins :</strong> 288 Pin</li><li><strong>Bus Type :</strong> PC-19200</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 0.83ns</li><li><strong>Cas :</strong> CL17</li><li><strong>Memory Clock :</strong> 300Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.2</li></ul>",<ul> <li><strong>Part No. :</strong> CT64G4LFQ424A.36DB1</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Crucial</li> ,,"Catalog, Search",Taxable Goods,CT64G4LFQ424A.36DB1 Crucial 64GB PC4-19200 DDR4-2400MHz Registered ECC CL17 288-Pin LRDIMM 1.2V Quad Rank Memory Module,,,btd-018079.jpeg,btd-018079.jpeg,btd-018079.jpeg,Crucial,DDR4 LRDIMM,64GB,2400Mhz,288 Pin,PC-19200,Load Reduced ECC,0.83ns,CL17,Rank 4,1.2,
